gene_id	transcript_id(s)	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12
Echdc3	NM_024208	0.77	1.77	0.34	0.94	1.48	2.33	2.68	0.6	3.36	5	9.51	3.26
Echs1	NM_053119	66.29	71.11	66.31	70.85	88.33	78.87	94.32	62.14	92.83	113.53	157.19	71.18
Eci1	NM_010023	14.6	23.62	11.78	22.38	37.56	34.34	35.12	13.46	44.77	54.43	81.96	31.51
Eci2	NM_001110331,NM_011868,NR_073427	44.62	42.71	46.04	39.37	48.13	48.26	69.56	49.1	77.86	71.45	85.39	62.85
Eci3	NM_026947	0	5.65	0.1	0.08	0.16	0.56	0.77	0.08	0.24	2.47	0.35	0.15
Ecm1	NM_001252653,NM_007899	3.39	1.75	1.63	4.58	2.98	11.05	13.8	2.35	23.79	54.27	80.67	57.1
Ecm2	NM_001012324	3.06	1.2	2.37	2.34	2.71	4.92	6.71	1.32	10.01	10.65	20.32	7.02
Ecscr	NM_001033141	5.38	4.15	3.57	13.7	10.24	26.92	18.96	3.06	20.93	29.86	43.45	40.15
Ecsit	NM_001253897,NM_001253898,NM_012029	32	37.57	29.98	23.13	27.92	25.02	23.61	33.03	23	21.11	21.83	20.53
Ect2	NM_001177625,NM_001177626,NM_007900	97.92	76.55	97.7	72.86	63.29	45.06	42.04	85.27	48.87	31.73	12.74	27.34
Ect2l	NM_001195036	0	0	0	0	0.03	0.04	0.06	0	0	0	0	0
Eda	NM_001177937,NM_001177938,NM_001177939,NM_001177940,NM_001177941,NM_001177942,NM_001177943,NM_001177944,NM_010099	1.61	1.1	1.2	1.07	0.95	0.62	2.2	1.43	1.9	1.68	2.31	1.55
Eda2r	NM_001161432,NM_001161433,NM_175540	2.66	2.75	3.51	3.27	3.35	7.17	3.29	4.2	5.65	11.57	11.21	12.08
Edar	NM_010100	0.05	0.03	0.03	0.08	0.03	0	0	0	0.08	0.04	0.62	0.3
Edaradd	NM_133643	0.96	0.56	0.78	0.28	0.75	0.64	1.69	1.02	1.08	0.86	0.29	0.59
Edc3	NM_153799	21.45	17.75	18.53	17.18	15.5	17.52	15.73	17.8	14.54	13.65	12.1	14.72
Edc4	NM_001301100,NM_181594	34.95	29.17	31.74	27.46	23.07	27.74	26.36	29.04	20.78	23.49	20.72	27.67
Eddm3b	NM_203508	0	0	0	0	0	0	0	0	0	0	0	0
Edem1	NM_138677	20.17	18.75	17.44	16	16.38	22.31	25.95	15.74	27.98	43.04	43.73	32.63
Edem2	NM_145537	16.04	18.73	16.89	22.26	18.81	23.25	22.25	17.06	21.14	31.22	40.18	31.05
Edem3	NM_001039644	28.21	24.39	25.95	22.83	24.83	23.7	24.01	21.72	25.44	25.4	42.03	25.27
Edf1	NM_021519	129.9	202.12	157.86	198.52	196.86	216.17	192.69	155.16	200.68	227.8	309.09	253.59
Edil3	NM_001037987,NM_010103	0.25	0.25	0.41	0.05	0.35	0.84	3.7	0.4	2.66	1.61	3.12	2.44
Edn1	NM_010104	0.44	0.23	0.1	0.5	0.3	1.06	2.87	0.25	2.92	3.66	4.1	5.24
Edn2	NM_007902	0.15	0.28	0	0.17	0.17	0.1	0.14	0.08	0	0.12	0.25	0.32
Edn3	NM_007903	4.8	6.55	4.01	7.33	3.31	2.53	7.91	6.44	5.33	3.69	4.34	5.29
Ednra	NM_010332	0.91	0.61	1.04	1.29	1.49	2.99	7.76	0.68	5.61	8.87	22.38	7.07
Ednrb	NM_001136061,NM_001276296,NM_007904	8.61	4.78	4.08	7.82	11.65	17.52	23.96	3.69	57.61	65.02	48.27	32.25
Edrf1	NM_178115	22.5	17.79	19.65	15.78	16.71	16.17	14.15	17.97	11.65	11.4	10.72	12.02
Eea1	NM_001001932	28.77	25.11	28.17	22.84	23.15	23.24	25.66	24.79	25.33	31.16	32.75	31.77
Eed	NM_021876	31.11	31.68	23.84	30.11	27.53	29.58	30.29	28.14	28.1	30.95	31.52	33.05
Eef1a1	NM_010106	9488.25	9066.43	9142.22	10184.96	10703.03	9574.57	7097.86	9591.07	6849.93	7197.47	7341.66	7262.52
Eef1a2	NM_007906	219.21	182.7	208.22	227.73	212.72	212.67	152.83	206.06	182.22	59.67	58.04	116.18
Eef1b2	NM_018796	465.57	439.53	464.41	485.18	465.46	413.21	331.8	471.67	331.22	303.63	241.2	328.79
Eef1d	NM_001285429,NM_001285430,NM_001285431,NM_001285432,NM_001285433,NM_001285434,NM_023240,NM_029663	102.09	116.62	97.44	97.43	88.49	92.63	75.69	100.24	88.07	81.18	78.6	78.33
Eef1e1	NM_025380	152.69	167.66	165.79	155.22	149.2	130.63	73.37	164.08	80.58	54.35	44.84	69.91
Eef1g	NM_026007	949.12	934.64	900.14	916.66	938.46	826.98	764.12	952.05	748.9	589.3	464.55	658.63
Eef2	NM_007907	2180.97	1922.44	2017.78	1967.35	2065.38	1857.91	2017.28	2195.73	1711.14	1448.93	1422.95	1838.72
Eef2k	NM_001267710,NM_001267711,NM_007908	11.48	9.27	9.83	11.5	11.04	12.16	12.84	9.4	9.86	9.66	9.61	11.58
Eef2kmt	NM_027446	3.9	4.9	4.18	5.51	6.51	7.69	10.23	5.19	11.32	13.32	16.74	10.68
Eefsec	NM_023060	24.64	23.67	24.71	22.77	21.09	20.21	24.36	30.41	21.15	15.35	13.16	17.42
Eepd1	NM_026189	8.36	4.62	5.35	4.73	6.52	6.68	16.7	6.86	17.76	13.67	16.42	17.81
Efcab1	NM_025769	0	0	0.12	0	0.78	0	0.63	0.38	0.3	1.06	3	0.36
Efcab10	NM_029152	0	0.59	0.22	0.54	1.11	0.64	0.59	0.53	1.69	0.5	0.27	0.34
Efcab11	NM_030172	3.34	2.75	3.25	2.69	2.47	2.59	2.08	2.66	2.68	1.4	1.08	1.45
Efcab12	NM_001110506	0.07	0.17	0.05	0.04	0.16	0.23	0.45	0.15	0.36	0.32	0.75	0.36
Efcab14	NM_172698	14.56	12.1	11.84	11.9	12.5	15.56	15.63	10.52	17.24	25.31	32.2	22.04
Efcab2	NM_026626	0.94	0.59	4.7	2.42	0.48	2.86	2.38	0.38	2.21	1.55	0.98	2.99
Efcab3	NM_001081046	0	0.06	0	0	0.06	0	0.1	0.06	0.27	0.08	0	0
Efcab5	NM_176965	1.03	0.54	0.8	0.63	0.75	0.63	0.85	0.63	0.53	0.42	0.31	0.42
Efcab6	NM_001161628,NM_001161629,NM_029946	0.07	0.18	0.35	0.08	0.93	1.28	1.5	0.37	0.76	1.19	0.43	1.01
Efcab7	NM_145549	20.27	20.77	23.36	22.08	19.21	15.35	13.25	26.32	16.28	8.81	8.39	10.56
Efcab8	NR_036629	0.24	0	0.26	0	0	0	0.23	0.07	0.11	0.1	0.21	0
Efcab9	NM_027031	0.26	0.17	0	0	0	0	0.25	0	0.24	0.21	0.23	0
Efcc1	NM_001159697	0	0	0	0.07	0.07	0.42	0.47	0.04	0.82	0.83	0.74	0.54
Efemp1	NM_146015	1.95	1.29	1.99	2.88	4.97	7.84	14.65	0.53	17.49	56.41	33.03	13.22
Efemp2	NM_001164352,NM_021474	6.06	5.88	3.83	8.92	7.17	16.16	29.09	4.23	32.24	44.58	50.55	44.44
Efhb	NM_172497	0	0.12	0.05	0.29	0.08	0.22	0.55	0.11	0.51	1.37	0.83	1.18
Efhc1	NM_027974	0.39	0.69	0.77	1.34	0.97	1.5	3.13	0.71	3.53	3.91	5.24	3.3
Efhc2	NM_028916	0.2	0.08	0.28	0.15	0.2	0	0.32	0.34	0.24	0.16	1.03	0.29
Efhd1	NM_028889	0.19	1.66	0.21	0.61	0.63	0.8	1.95	0.28	1.73	2.47	40.12	0.53
Efhd2	NM_025994	13.05	15.59	12.72	23.52	19.68	35.58	37.73	15.69	45.66	67.93	64.44	77.95
Efna1	NM_001162425,NM_010107	2.53	3.9	2.65	8.24	4.14	7.8	10.98	3.09	17.56	15.99	31.07	29.38
Efna2	NM_007909	7.11	9.27	7.8	5.48	6.22	4.29	5.42	7.88	3.03	1.68	1.05	2.9
Efna3	NM_010108	5.85	7.13	5.09	4.13	7.54	6.91	9.61	7.33	4.97	3.12	2.98	5.87
Efna4	NM_007910	5.22	3.94	4.09	3	2.89	1.76	5.96	5.56	4.76	1.33	2.69	1.69
Efna5	NM_010109,NM_207654	8.02	4.38	5.47	3.48	4.67	5.23	7.89	5.65	5.36	5.43	3.29	3.79
Efnb1	NM_010110	4.73	3.28	3.5	2.89	4.24	4.43	11.64	5.05	9.29	10.69	17.5	12.85
Efnb2	NM_010111	12.43	7.03	9.4	9.85	11.43	12.35	7.67	10.47	8.06	8.43	14.08	13.34
Efnb3	NM_007911	19.95	19.02	21.67	27.69	27.39	21.26	12.79	22.97	10.24	5.31	5.36	5.11
Efr3a	NM_133766	18.41	16.17	16.86	14.84	17.1	21.94	26.05	13.62	27.89	47.28	49.54	38.22
Efr3b	NM_001082483	11.69	8.05	8.13	6.59	9.41	7.94	13.12	10.42	11.47	5.16	5.85	10.05
Efs	NM_010112	31.24	25.48	28.51	32.57	23.51	26.44	31.1	31.4	21.61	18.67	10.84	24.51
Eftud1	NM_001159672,NM_175317	12.39	11.62	11.24	9.21	9.27	10.42	9.4	9.25	10.73	12.32	13.26	12.71
Eftud2	NM_001109995,NM_011431	95.34	90.89	85.76	79.87	74.17	71.26	68.22	86.89	56.61	54.09	41.89	58.15
Egf	NM_010113	0.48	15.91	0.69	0.56	0.55	0.48	0.93	0.67	2.49	0.91	0.66	0.75
Egfbp2	NM_010115	0	0	0	0	0	0	0	0	0	0	0	0
Egfem1	NM_001167748,NM_029412	0.31	0.21	0.04	0.37	0.35	0.76	0.26	0.19	0.6	0.38	0.85	0.66
Egfl6	NM_019397	0.19	0.16	0.31	0.07	0.26	0.26	1.14	0.29	1.06	0.65	0.87	0.96
Egfl7	NM_001164564,NM_178444,NM_198724,NM_198725	16.14	17.72	16.21	37.38	32.91	60.02	54.77	18.67	56.75	100.11	183.67	114.52
Egfl8	NM_152922	1.61	0.51	1.93	0.74	0.29	1.77	2.31	0.64	2.3	1.93	2.22	2.97
Egflam	NM_001289496,NM_001289498,NM_178748	0.61	0.39	0.6	0.21	0.24	0.44	2.69	0.15	2.55	1.83	3.42	3.06
Egfr	NM_007912,NM_207655	4.09	1.86	1.15	1.56	3.12	4.5	6.89	0.99	15.01	23.43	18.5	13.16
Egln1	NM_053207	38.11	35.46	34.95	29.9	29.13	25.9	28.22	33.37	35.96	23.04	27.58	22.79
Egln2	NM_053208	49.58	47.09	46.83	47.86	46.27	45.27	43.83	46.58	40.4	30.85	37.69	39.38
Egln3	NM_028133	7.34	1.48	2.29	0.95	9.77	4.23	9.71	14.57	17.07	3.43	6.78	4.83
Egr1	NM_007913	3.44	1.45	2.06	2.29	1.97	6.18	10.27	1.71	6.71	10.7	13.6	17.87
Egr2	NM_010118	0.85	0.4	0.77	0.95	0.91	2.07	2.18	0.39	3.48	5.2	2.65	7.42
Egr3	NM_001289925,NM_001289927,NM_018781	0.17	0.06	0.03	0.18	0.23	0.71	0.88	0.05	0.47	1.29	1.14	1.86
Egr4	NM_020596	0.25	0.47	0.06	0.24	0.19	0.79	1.73	0.28	0.59	0.2	1.63	1.61
Ehbp1	NM_001252515,NM_153078	25.76	20.65	24.73	23.42	23.08	22.06	18.85	21.47	14.41	13.03	11.11	14.2
Ehbp1l1	NM_001114595,NM_001114596,NM_001114597,NM_053252	6.05	4.12	4.03	9.97	8.63	16.08	17.54	3.33	27.7	36.66	41.99	35.09
Ehd1	NM_010119	26.48	26.7	23.58	25.66	26.42	39.36	42.42	26.58	45.63	50.18	48.14	51.14
Ehd2	NM_153068	14.06	7.62	6.47	19.34	16.37	33.62	59.3	6.61	60.49	115.21	172.54	96.55
Ehd3	NM_020578	6.32	8.1	7.3	5.93	6.32	11.07	7.98	7.14	8.45	15.53	26.49	12.89
Ehd4	NM_133838	8.43	8.38	6.54	20.6	18.96	44.95	37.93	6.5	44.16	110.08	112.48	86
Ehf	NM_007914	0.08	0.38	0.13	0.06	0.16	0.49	0.4	0.13	0.13	1.8	0.62	0.29
Ehhadh	NM_023737	3.18	10.19	1.94	1.03	2.02	2.08	3.05	1.78	5.27	7.2	8.64	4.69
Ehmt1	NM_001012518,NM_001109686,NM_001109687,NM_172545	43.94	26.63	32.1	27.68	25.12	32.37	38.25	25.98	21.25	22.37	16.63	25.28
Ehmt2	NM_001286573,NM_001286575,NM_145830,NM_147151	76.34	71.33	69.84	70.35	60.27	68.28	77.43	72.09	59.13	60.68	61.98	70.08
Ei24	NM_001199494,NM_007915	45.01	44.64	42.14	44.01	50.5	47.12	36.13	44.55	43.6	51.72	60.09	45.83
Eid1	NM_025613	143.83	170.25	171.31	201.33	178.45	162.43	93.52	151.45	101.25	76.64	102.72	99.15
Eid2	NM_198425	36.81	30.15	33.47	26.01	27.21	26.78	22.75	33.65	19.75	11.2	16.77	16.31
Eid2b	NM_001177427	5.27	4.95	5.39	6.75	8.07	6.98	8.56	5.89	6.76	6.39	8.45	6.44
Eid3	NM_025499	6.84	2.83	3.16	3.77	2.48	2.02	4.67	2.62	2.87	3.57	2.17	2.43
Eif1	NM_011508	342.19	261.92	315.12	321.62	275.92	320.54	311.79	310.01	381.41	297.45	324.84	339.03
Eif1a	NM_010120	80.01	89.09	82.75	74.51	79.3	81.08	58.16	72.14	69.13	93.42	91.1	92.31
Eif1ad	NM_027236	41.92	40.87	39.04	35.74	30.35	30.75	28.63	38.88	22.6	22.09	20.74	23.67
Eif1ax	NM_025437	296.06	266.49	291.86	250.24	246.85	204.9	180.39	266.69	195.2	170.11	154.18	180.19
Eif1b	NM_026892	95.85	105.76	104.72	95.54	108.15	92.63	72.69	107.27	90.04	63.61	73.17	78.21
Eif2a	NM_001005509	73.48	75.61	73.57	68.83	64	59.62	58.24	75.28	56.58	57.38	58.43	56.61
Eif2ak1	NM_013557	29.12	23.69	23.47	20.87	20.59	21.12	21.53	21.69	20.11	23.15	26.94	21.44
Eif2ak2	NM_011163	7.25	5.88	6.23	32.89	28.89	60.62	12.42	6.17	13.98	120.91	126.27	69.44
Eif2ak3	NM_010121	20.68	12.37	15.86	17.05	16.77	16.24	17.7	14.15	14.57	11.85	12.26	13.36
Eif2ak4	NM_001177806,NM_013719	14.82	14.68	14.13	13.6	14.44	13.48	14.07	13.28	12.17	11.51	14.94	12.87
Eif2b1	NM_145371	57.18	67.38	62.46	56.38	52.86	47.66	31.77	54.73	32.04	27.73	28.43	28.1
Eif2b2	NM_145445	35.33	44.86	40.15	38.58	33.51	37.14	30.91	42.73	33.96	32.98	35.71	39.91
Eif2b3	NM_001111277,NM_175135	32.71	32.74	30.5	31.07	30.01	27.16	26.2	29.65	24.51	21.57	19.55	22.77
Eif2b4	NM_001127355,NM_001127356,NM_010122	51.12	56.62	51.43	46.48	39.8	40.72	31.94	48.05	32.66	22.45	21.75	26.28
Eif2b5	NM_172265	86.91	87.82	92.73	86.71	82.08	74.43	53.26	81.72	54.14	42.4	48.81	52.92
Eif2d	NM_001136070,NM_010709	37.86	35.83	37.42	34.31	35.43	35.18	32.34	35.55	28.02	33.28	29.56	30.78
Eif2s1	NM_026114	119.6	119.45	112.83	104.25	97.23	87.76	69.48	112.09	76.75	76.26	75.74	74.79
Eif2s2	NM_026030	185.32	162.95	177.87	137.1	135.1	118.98	96.14	153.34	112.13	101.24	107.77	101.3
Eif2s3x	NM_012010	117.43	159.67	106.12	151.4	157.46	139.95	119.17	155.67	131.45	139.18	95.99	85.64
Eif2s3y	NM_012011	66.3	0	59.68	0	0	0	0	0	0	0	88.09	77.11
Eif3a	NM_010123	226.65	197.18	202.08	171.81	148.02	144.04	150.65	192.38	140.2	133.26	124.26	149.89
Eif3b	NM_133916	171.32	144.89	159.36	135.72	111.2	126.67	113.2	153.23	101.95	105.59	91.8	120.92
Eif3c	NM_146200	246.9	231.91	244.62	237.97	229.07	208.91	168.5	221.81	175.21	185.51	188.27	183.02
Eif3d	NM_018749	265.72	287.57	256.05	214.24	204.8	180.34	191.33	268.87	168.09	128.99	108.62	156.35
Eif3e	NM_008388	325.87	339.78	348.33	310.9	311.72	273.51	231.01	369.94	259.21	237.48	242.82	231.95
Eif3f	NM_025344	141.42	155.99	145.97	149.8	138.62	161.49	143.65	154.22	131.38	140.45	114.36	159.61
Eif3g	NM_016876	254.17	301.77	269.19	250.42	202.08	203.17	175.19	280.56	162.24	125.48	110.69	157.91
Eif3h	NM_080635	271.79	254.22	274.64	287.02	286.62	261.75	242.03	283.56	239.15	230.59	216.06	231.08
Eif3i	NM_018799	319.76	357.83	315.44	340.12	331.63	296.83	206.89	329	231.77	190.09	191.66	210.16
Eif3j1	NM_144545	0.02	0.06	0.07	0.05	0.05	0.03	0.01	0.02	0.12	0	0.04	0.01
Eif3j2	NM_001256055	72.19	66.86	63.47	55.97	51.59	50.43	44.11	63.79	45.79	39.66	38.8	47.73
Eif3k	NM_001285942,NM_001285943,NM_028659	282.39	290.89	273.7	303.41	308.3	298.7	275.04	311.77	277.43	250.71	260.64	256.13
Eif3l	NM_145139	289.86	301.59	308.89	273.41	256.64	223.29	196.74	292.35	190.75	150.28	144.74	162.38
Eif3m	NM_145380	263.91	280.69	272.37	268.04	261.44	235.2	183.21	287.2	214.05	192.97	198.55	181.19
Eif4a1	NM_001159375,NM_144958	1251.35	1322.54	1268.75	1278.66	1235.49	1044.99	682.91	1327.17	732.54	691.82	628.6	755.23
Eif4a2	NM_001123037,NM_001123038,NM_013506,NR_110335	365.54	340.54	343.42	304.81	343.29	321.44	302.47	354.52	311.16	282.49	364.4	306.08
Eif4a3	NM_138669	193.86	215.61	206.93	197.64	175.55	158.35	125.07	214.27	131.39	107.88	84.68	114
Eif4b	NM_145625	312.22	295.54	310.11	242.16	233.6	212.46	228.34	304.78	201.12	171.47	170.23	184.81
Eif4e	NM_007917	160.19	155.41	153.99	139.98	136.47	110.83	92.92	150.56	96.32	86.1	74.23	91.45
Eif4e1b	NM_001033269,NM_001039683,NM_001286178,NM_001286179,NM_001286180,NR_104406,NR_104407	0	0	0	0	0.06	0	0	0	0.09	0	0	0
Eif4e2	NM_001039169,NM_001039170,NM_023314	55.86	45.59	42.09	41.07	38.06	40.22	46.77	50.17	42.79	41.26	39.56	43.22
Eif4e3	NM_025829	3.52	4.03	4.37	8.79	8.77	14.27	10.83	3.47	11.99	27.39	32.05	16.29
Eif4ebp1	NM_007918	38.41	27.3	32.23	22.15	30.76	31.46	63.85	26.55	71.7	89.34	104.16	75.07
Eif4ebp2	NM_010124	46.08	28.71	30.37	24.72	20.88	30.18	45.17	34.5	27.64	25.5	22.03	30.52
Eif4ebp3	NM_201256	13.23	8.99	10.61	10.28	6.48	8.54	9.25	9.99	7.94	12	12.69	11.03
Eif4enif1	NM_001166547,NM_001166548,NM_001166549,NM_023743	52.88	37.97	43.7	34.2	33.82	32.43	29.95	40.38	22.79	28.58	20.36	26.25
Eif4g1	NM_001304432,NM_145941	227.37	179.34	178.68	156.45	153.53	160.46	161.24	185.01	130.11	141	136.19	155.87
Eif4g2	NM_001040131,NM_013507	419.63	335.55	367.42	295.04	290.18	272.64	250.21	340.38	253.74	247.91	246.66	252.43
Eif4g3	NM_001256195,NM_001256198,NM_172703	46.66	25.17	28.92	24.08	26.01	33.22	44.83	29.37	28.6	34.01	28.66	40.04
Eif4h	NM_033561	334.73	336.2	335.62	319.74	301.62	264.94	249.51	342.91	232.69	193.9	188.71	213.89
Eif5	NM_173363,NM_178041	232.41	209.3	215.96	176.35	165.44	159.65	131.8	189	137.92	135.21	145.16	155.82
Eif5a	NM_001166589,NM_001166590,NM_001166591,NM_001166592,NM_001166593,NM_001166594,NM_001166595,NM_001166596,NM_181582	762.43	796.68	735.08	720.08	683.15	653.77	538.84	755.86	540.21	489.58	404.2	505.47
Eif5a2	NM_177586	16.88	21.42	19.61	13.54	13.06	12.49	12.32	17.75	11.93	12.38	14.39	15.36
Eif5b	NM_198303	22.88	14.41	14.53	13.43	11.35	14.42	17.09	14.53	16.68	20.35	19.1	17.09
Eif6	NM_010579	103.26	119.3	101.75	108.8	100.86	95.41	82.48	107.93	80.49	71.48	66.63	84.23
Elac1	NM_053255	4.63	3.29	4.51	3.86	4.87	4.45	5.3	4.62	4.7	5.55	6.51	4.43
Elac2	NM_023479	36.62	38.77	36.2	30.26	27.77	30.69	25.22	34.35	19.35	19.1	18.16	20.38
Elane	NM_015779	0	0	0	0	0.12	0.29	0	0	0.76	0.34	0.36	0
Elavl1	NM_010485	101.86	82.61	87.53	72.54	69.69	66.51	59.94	87.37	54.56	44.43	35.07	52.8
Elavl2	NM_001177883,NM_010486,NM_207685,NM_207686	88.02	70.47	86.86	54.88	81.92	57.01	57	84.6	48.74	29.96	11.97	36.78
Elavl3	NM_010487	85.71	60.45	65.39	52.75	50.84	52.77	55.21	69.72	31.87	19.28	10.84	30.36
Elavl4	NM_001038698,NM_001163397,NM_001163399,NM_010488	107.74	66.52	92.23	62.18	89.7	69.63	74.09	88.85	67.29	51.25	20.98	77.65
Eldr	NR_110421,NR_110422,NR_110423,NR_110424,NR_110425	20.43	14.67	15.99	19.28	18.01	12.19	11.7	18.55	8.72	7.43	4.73	8.41
Elf1	NM_001286411,NM_001286412,NM_007920	4.79	4.46	4.91	8.15	8.88	21.94	13.3	4.85	16.56	41.46	39.99	25.1
Elf2	NM_001291059,NM_001291062,NM_001291063,NM_023502	30.4	24.07	27.86	24.92	26.13	26.29	26.46	27.84	25.2	26.33	28.21	28.53
Elf3	NM_001163131,NM_007921	0.27	0.34	0.06	0.36	0.26	0.3	0.34	0.31	0.46	1.45	0.23	0.1
Elf4	NM_019680	1.4	1.06	0.85	2.27	2.02	5.92	7.06	0.81	7.67	21.96	17.41	15.1
Elf5	NM_001145813,NM_010125	0.08	0.05	0	0	0.05	0.06	0.08	0.05	0	0.32	0.07	0
Elfn1	NM_175522	0.3	0.11	0.25	0.72	0.36	1.02	1	0.4	0.54	1.07	1.53	1.75
Elfn2	NM_183141	1.45	0.43	1.01	1.11	1.52	1.77	3.47	1.58	1.8	1.24	0.82	1.59
Elk1	NM_007922	11.17	8.48	9.97	10.66	9.67	9.97	12.48	10.5	9.44	8.93	8.56	11.62
Elk3	NM_001282967,NM_013508	3.11	1.86	1.69	4.17	3.44	8.23	12.51	1.51	14.03	20.55	28.38	22.88
Elk4	NM_007923	13.86	9.33	10.17	8.36	8.52	14.81	20.17	10	15.11	26.11	27.64	20.6
Ell	NM_007924	7.51	5.35	6.64	6.41	4.99	7.8	8.24	6.49	6.92	7.93	9.12	9.67
Ell2	NM_138953	2.32	1.47	0.91	4.19	2.64	9.4	7.26	0.73	10.74	18.07	20.96	26.65
Ell3	NM_145973	0.63	0.73	0.6	0.42	0.62	1.38	0.3	0.54	0.47	1.01	0.55	0.69
Elmo1	NM_080288,NM_198093	2.72	2.01	2.03	3.09	2.54	6.95	7.25	1.28	6.31	11.26	13.11	11.09
Elmo2	NM_001302752,NM_001302754,NM_080287,NM_207706	19.85	15.05	16.12	19.38	19.55	21.97	25.47	18.03	21.08	25.04	29.24	30.79
Elmo3	NM_172760	0.88	1.01	0.7	0.5	0.55	1.1	1	0.47	1.32	2.01	2.66	1.61
Elmod1	NM_177769	1.56	1.07	1.52	1.05	2.54	1.84	2.37	2	2.2	0.73	1.41	1.28
Elmod2	NM_001170691,NM_178736	16.15	13.58	14.27	14.97	17.97	17.41	17.34	12.93	15.38	27.83	34.73	19.33
Elmod3	NM_001253692,NM_144917	4.05	4.43	4.02	4.11	5.19	4.98	8.13	4.35	6.12	9.24	9.27	6.59
Elmsan1	NM_001163501,NM_001163502	17.86	13.26	14.56	12.52	10.76	14.02	15.37	14.71	11.11	11.87	9.6	12.04
Eln	NM_007925	4.79	4.29	6.46	6.01	5.85	13.15	52.18	7.24	26.33	28.04	61.84	16.67
Elof1	NM_170777	53.2	50.96	46.59	50.27	54.31	48.6	44.32	56.65	42.22	37.43	42.58	43.93
Elovl1	NM_001039175,NM_001039176,NM_019422	9.76	10.9	8.97	11.6	11.94	17.83	24.06	9.52	27.92	34.67	50.42	40.58
Elovl2	NM_019423	16.83	11.68	13.02	10.96	10.57	9.1	10.42	15.75	10.65	4.79	2.06	5.57
Elovl3	NM_007703	1.02	0.18	0.39	0.11	0.27	0.83	0.53	0.11	0.74	1.04	25.08	2.02
Elovl4	NM_148941	36.23	34.54	39.93	28.98	31.62	24.34	17.25	35.1	12.92	8.98	5.65	9.95
Elovl5	NM_134255	61.27	44.96	45.47	40.69	48.47	46.73	55.15	52.92	50.27	57.41	144.69	45.4
Elovl6	NM_130450	58.83	50.53	51.11	39.33	42.18	36.02	27.97	52.22	21.47	21.51	29.52	16.3
Elovl7	NM_029001	3.74	2.35	2.48	2.51	3.1	2.76	3.67	2.58	4.28	3.16	2.06	2.7
Elp2	NM_021448	99.34	90.92	86.92	88.48	98.61	77.85	61.95	94.5	61.27	51.11	53.21	54.3
Elp3	NM_001253812,NM_028811,NR_045599	77.33	79.62	70.17	67.51	74.89	62.5	53.63	77.07	51.76	38.68	39.15	44.61
Elp4	NM_023876	11.85	9.42	10.54	9.16	9.48	8.11	8.44	11.3	8.05	6.22	7.97	6.57
Elp5	NM_001253700,NM_018740	65.28	71.23	65.44	64.67	66.63	58.87	51.04	71.51	49.16	44.39	48.09	43.28
Elp6	NM_001081381	14.89	13.74	11.39	13.17	14.11	11.18	8.66	14.45	7.61	5.4	5.79	7.2
Emb	NM_010330	43.19	44.92	45.56	39.83	38.52	36.55	50.41	43.39	59.3	72.11	47.89	56.86
Emc1	NM_001039200,NM_146157	16.77	13.83	13.92	14.42	13.53	17.59	18.77	13.14	15.17	21.51	23.24	22.68
Emc10	NM_197991	48.9	43.57	42.73	45	41.66	38.21	32.43	42.37	30.44	28.5	35.11	30.71
Emc2	NM_025736	70.52	64.56	69.28	83.18	89.31	88.78	79.83	74.82	104.31	121.47	135.02	111.65
Emc3	NM_175101	43.43	38.99	38.08	44.91	47.6	48.23	48.74	40.64	50.41	58.09	79.74	56.83
Emc4	NM_026519	89.81	91.71	93.24	87.63	95.17	87.35	67.64	92.2	77.3	78.37	95.2	79.61
Emc6	NM_001168470,NM_025318	80.26	93.03	96.15	77.54	78.75	70.77	52.59	82.73	71.89	58.57	60.96	54.34
Emc7	NM_133749	53.48	54.55	50.33	63.11	63.02	65.54	55.96	54.67	73.85	97.27	125.97	101.07
Emc8	NM_010926	26.12	24.15	25.58	23.8	23.92	21.31	21.6	28.41	20.19	15.41	14.81	16.14
Emc8-1190005i06rik	NM_001308449	5.55	2.85	1.86	3.17	3.57	2.53	4.92	4.18	2.12	1.27	4.61	3.62
Emc9	NM_033146	2.24	4.1	3.86	4.99	8.08	9.21	8.53	2.96	9.85	14.18	14.41	12.12
Emcn	NM_001163522,NM_016885	12.51	14.15	6.98	19.88	13.34	23.47	30.27	6.21	31.85	50.58	98.55	67.48
Emd	NM_007927	51.25	49.32	46.66	48.76	44.77	43.81	26.71	51.03	32.7	31.1	26.4	31.55
Eme1	NM_177752	28.09	24.01	21.15	22.25	20.59	17	17.29	27.25	14.44	11.38	3.16	11.97
Eme2	NM_001163102	9.49	13.3	12.12	14.54	12.48	12.02	13.58	10.54	9.11	11.89	9.02	12.11
Emg1	NM_013536	148.9	175.42	145.53	144.06	129.65	119.56	99.47	159.02	97.77	89.58	72.27	88.15
Emid1	NM_080595	1.64	0.92	0.32	0.63	0.65	1.32	3.49	0.73	1.7	2.98	3.85	3.37
Emilin1	NM_133918	26.72	23.72	25.16	28.03	23.08	32.08	35.52	21.98	33.53	34.19	45.94	35.02
Emilin2	NM_145158	4.24	1.91	2.35	6.31	7.03	12.76	23.69	1.89	37.3	55.35	36.94	44.17
